timestamp_c,timestamp_p,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.length,data.len,wlan.fc.type,wlan.fc.subtype,wlan.flags,wlan.fcs,wlan.fcs.status,wlan.wep.key,time_since_last_packet,mid,x,y,z,pitch,roll,yaw,vgx,vgy,vgz,tof,h,battery,barometer,agx,agy,agz,class
1684000178.0,1684000783.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,1,96,0,0,0,160,140,100,294.98,24,-15,-1007,evil_twin
1684000178.0,1684000783.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,1,95,0,0,0,159,140,100,294.95,7,-16,-982,evil_twin
1684000178.0,1684000783.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,2,95,0,0,0,160,140,100,295.02,11,-28,-982,evil_twin
1684000178.0,1684000783.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,2,95,0,0,0,160,140,100,294.99,6,-20,-1009,evil_twin
1684000178.0,1684000783.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,1,95,0,0,0,160,140,100,295.0,18,-24,-997,evil_twin
1684000178.0,1684000783.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,1,95,0,0,0,160,140,100,295.0,1,-18,-1005,evil_twin
1684000178.0,1684000783.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,1,95,0,0,0,160,140,100,295.04,2,-18,-986,evil_twin
1684000178.0,1684000783.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,2,95,0,0,0,159,140,100,295.02,9,-28,-1003,evil_twin
1684000178.0,1684000783.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,5,95,0,0,0,161,140,100,295.03,8,-15,-999,evil_twin
1684000178.0,1684000784.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,5,95,0,0,0,161,140,100,295.03,8,-15,-999,evil_twin
1684000178.0,1684000784.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,7,95,1,0,0,160,140,100,295.0,14,-33,-1014,evil_twin
1684000178.0,1684000784.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,6,95,2,0,0,161,140,100,295.01,4,-20,-999,evil_twin
1684000178.0,1684000784.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,4,95,2,0,0,160,140,100,294.9,4,-28,-999,evil_twin
1684000178.0,1684000784.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,2,95,3,0,0,160,140,100,294.95,-14,-36,-1015,evil_twin
1684000178.0,1684000784.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,1,95,3,0,0,160,140,100,295.02,-10,-32,-985,evil_twin
1684000178.0,1684000784.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,0,95,2,0,0,159,140,100,295.04,-14,-36,-996,evil_twin
1684000178.0,1684000784.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,1,95,2,0,0,159,140,100,295.01,-14,-33,-1009,evil_twin
1684000178.0,1684000784.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,1,95,2,0,0,160,140,100,295.0,-29,-26,-1018,evil_twin
1684000178.0,1684000784.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,1,95,2,0,0,160,140,100,295.0,-12,-21,-997,evil_twin
1684000178.0,1684000785.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,1,95,2,0,0,160,140,100,295.0,-12,-21,-997,evil_twin
1684000178.0,1684000785.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,1,95,2,0,0,159,140,100,295.04,-29,-8,-1009,evil_twin
1684000178.0,1684000785.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-2,0,95,2,0,0,160,140,100,294.98,-4,-22,-990,evil_twin
1684000178.0,1684000785.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-3,0,95,2,0,0,160,140,100,295.01,-22,-14,-1005,evil_twin
1684000178.0,1684000785.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-4,0,95,2,0,0,160,140,100,294.95,-19,-9,-1002,evil_twin
1684000178.0,1684000785.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-3,0,95,2,0,0,160,140,100,294.9,-33,-12,-1000,evil_twin
1684000178.0,1684000785.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-3,0,95,2,0,0,160,140,100,294.97,-19,-15,-992,evil_twin
1684000178.0,1684000785.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-3,0,95,1,-1,0,159,140,100,294.96,-24,-13,-987,evil_twin
1684000178.0,1684000785.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-3,-1,95,1,-1,0,159,140,100,294.85,-35,-10,-1028,evil_twin
1684000178.0,1684000785.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-2,-3,95,1,-1,0,159,140,100,294.92,-21,-21,-1000,evil_twin
1684000178.0,1684000785.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,-1,95,0,-1,0,159,140,100,294.95,-53,-7,-1024,evil_twin
1684000178.0,1684000785.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,2,0,95,0,0,0,159,140,100,294.98,-8,-13,-985,evil_twin
1684000178.0,1684000786.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,2,0,95,0,0,0,159,140,100,294.98,-8,-13,-985,evil_twin
1684000178.0,1684000786.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,0,95,0,0,0,159,140,100,294.96,5,-10,-998,evil_twin
1684000178.0,1684000786.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,0,95,0,0,0,158,140,100,294.99,-6,-2,-984,evil_twin
1684000178.0,1684000786.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,-5,95,0,0,0,160,140,100,294.9,-9,-20,-1013,evil_twin
1684000178.0,1684000786.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,-6,95,-1,0,0,159,140,100,294.92,-1,-11,-1005,evil_twin
1684000178.0,1684000786.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,-4,95,-2,0,0,159,140,100,294.94,-3,3,-1006,evil_twin
1684000178.0,1684000786.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,-2,95,-3,0,0,159,140,100,294.91,6,0,-990,evil_twin
1684000178.0,1684000786.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,0,95,-3,0,0,158,140,100,294.93,0,5,-999,evil_twin
1684000178.0,1684000786.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,1,95,-3,0,0,158,140,100,295.0,1,5,-995,evil_twin
1684000178.0,1684000786.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,1,95,-2,0,0,158,140,100,294.99,-10,3,-1001,evil_twin
1684000178.0,1684000787.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,1,95,-2,0,0,158,140,100,294.99,-10,3,-1001,evil_twin
1684000178.0,1684000787.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,0,95,-2,0,0,158,140,100,294.97,-8,1,-988,evil_twin
1684000178.0,1684000787.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,0,95,-2,0,0,158,140,100,295.0,-22,10,-1011,evil_twin
1684000178.0,1684000787.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-2,0,95,-2,0,0,158,140,100,294.91,3,6,-998,evil_twin
1684000178.0,1684000787.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-2,0,95,-2,0,0,158,140,100,294.95,6,1,-982,evil_twin
1684000178.0,1684000787.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-2,0,95,-2,0,0,158,140,100,294.97,4,3,-994,evil_twin
1684000178.0,1684000787.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-2,0,95,-2,0,0,158,140,100,294.99,-2,1,-993,evil_twin
1684000178.0,1684000787.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-2,0,95,-2,-1,0,159,140,100,295.02,-13,3,-1021,evil_twin
1684000178.0,1684000787.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-2,0,95,-2,-1,0,159,140,100,295.0,0,1,-1002,evil_twin
1684000178.0,1684000787.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,0,95,-1,-1,0,160,140,100,294.99,0,-1,-977,evil_twin
1684000178.0,1684000787.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,0,95,-1,-1,0,159,140,100,294.98,2,0,-1006,evil_twin
1684000178.0,1684000788.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,0,95,-1,-1,0,159,140,100,294.98,2,0,-1006,evil_twin
1684000178.0,1684000788.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-1,0,95,-1,-1,0,159,140,100,294.99,-9,17,-963,evil_twin
1684000178.0,1684000788.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,2,4,95,-1,-1,0,160,140,100,295.02,-10,9,-1015,evil_twin
1684000178.0,1684000788.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,2,2,95,0,0,0,159,140,100,295.04,10,-14,-998,evil_twin
1684000178.0,1684000788.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,1,95,0,0,0,160,140,100,295.07,11,-5,-993,evil_twin
1684000178.0,1684000788.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,0,0,95,0,0,0,159,140,100,295.05,-12,-4,-1025,evil_twin
1684000178.0,1684000788.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-3,0,95,0,0,0,160,140,100,294.96,13,-5,-975,evil_twin
1684000178.0,1684000788.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-7,0,95,0,0,0,160,140,100,294.96,-5,-6,-1025,evil_twin
1684000178.0,1684000788.0,48841.0,297.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,8.0,65.0,1590001413.0,2.0,0.0,0.0,-1,-100,-100,-100,-6,0,95,0,-2,0,161,140,100,294.92,-22,-2,-1011,evil_twin
